windspeed,airpressure,wind,windpower,winddirect,humidity,feelst,temperature,updatetime,phenomena,citycode,cityname
9999.0,1.8,西南风,微风,11.9,96.0,,12.1,2024-03-28 03:05,中雨,101020300,宝山
9999.0,5.5,西南风,微风,11.9,97.0,,12.1,2024-03-28 04:05,中雨,101020300,宝山
9999.0,1.0,9999,微风,11.9,97.0,,12.7,2024-03-28 05:05,小雨,101020300,宝山
9999.0,0.0,西北风,微风,12.0,97.0,,11.6,2024-03-28 06:05,阴,101020300,宝山
9999.0,4.2,西北风,微风,11.8,98.0,,11.4,2024-03-28 07:05,中雨,101020300,宝山
9999.0,4.1,西南风,微风,11.8,97.0,,11.4,2024-03-28 08:05,中雨,101020300,宝山
9999.0,4.7,西北风,微风,12.0,98.0,,11.7,2024-03-28 09:05,中雨,101020300,宝山
9999.0,0.1,西北风,微风,12.4,97.0,,12.0,2024-03-28 10:10,小雨,101020300,宝山
9999.0,0.1,西北风,3级,12.7,95.0,,11.5,2024-03-28 11:05,小雨,101020300,宝山
9999.0,0.0,东南风,3级,15.9,56.0,,13.4,2024-03-27 12:05,多云,101020500,嘉定
9999.0,0.0,东南风,微风,16.0,53.0,,14.3,2024-03-27 13:05,多云,101020500,嘉定
9999.0,0.0,东南风,3级,15.9,52.0,,13.7,2024-03-27 14:05,多云,101020500,嘉定
9999.0,0.0,东南风,微风,15.7,53.0,,13.8,2024-03-27 15:05,多云,101020500,嘉定
9999.0,0.0,东北风,微风,15.0,63.0,,14.1,2024-03-27 16:05,多云,101020500,嘉定
9999.0,0.0,东南风,3级,14.5,63.0,,12.6,2024-03-27 17:05,阴,101020500,嘉定
9999.0,0.0,东南风,微风,13.7,67.0,,12.2,2024-03-27 18:05,阴,101020500,嘉定
9999.0,0.0,东南风,3级,13.0,70.0,,10.6,2024-03-27 19:05,阴,101020500,嘉定
9999.0,0.0,东南风,微风,12.9,71.0,,11.7,2024-03-27 20:05,阴,101020500,嘉定
9999.0,0.0,东南风,微风,12.8,72.0,,12.3,2024-03-27 21:05,阴,101020500,嘉定
9999.0,0.0,东南风,微风,12.9,73.0,,11.8,2024-03-27 22:05,阴,101020500,嘉定
9999.0,0.7,东南风,微风,11.8,86.0,,10.8,2024-03-27 23:05,小雨,101020500,嘉定
9999.0,1.0,东南风,微风,11.6,88.0,,10.4,2024-03-28 00:05,小雨,101020500,嘉定
9999.0,3.1,东南风,微风,11.6,91.0,,11.9,2024-03-28 01:05,中雨,101020500,嘉定
9999.0,1.2,东南风,微风,11.7,93.0,,11.7,2024-03-28 02:05,小雨,101020500,嘉定
9999.0,3.0,西南风,微风,11.7,95.0,,12.0,2024-03-28 03:05,中雨,101020500,嘉定
9999.0,4.9,9999,微风,11.7,96.0,,12.3,2024-03-28 04:05,中雨,101020500,嘉定
9999.0,0.7,东北风,微风,11.7,97.0,,12.2,2024-03-28 05:05,小雨,101020500,嘉定
9999.0,0.0,西北风,微风,11.7,97.0,,11.3,2024-03-28 06:05,阴,101020500,嘉定
9999.0,7.2,西北风,微风,11.7,97.0,,11.4,2024-03-28 07:05,大雨,101020500,嘉定
9999.0,5.3,西北风,微风,11.8,97.0,,12.3,2024-03-28 08:05,中雨,101020500,嘉定
9999.0,1.9,西北风,微风,12.2,96.0,,11.6,2024-03-28 09:05,中雨,101020500,嘉定
9999.0,0.5,西北风,微风,12.5,93.0,,11.9,2024-03-28 10:10,小雨,101020500,嘉定
9999.0,0.0,西北风,微风,12.7,89.0,,11.8,2024-03-28 11:05,阴,101020500,嘉定
9999.0,0.0,东南风,3级,15.4,63.0,,13.3,2024-03-27 12:10,多云,101020900,松江
9999.0,0.0,东南风,3级,14.9,63.0,,12.5,2024-03-27 13:10,多云,101020900,松江
9999.0,0.0,东南风,4级,15.0,62.0,,10.9,2024-03-27 14:05,多云,101020900,松江
9999.0,0.0,东南风,3级,14.1,67.0,,11.7,2024-03-27 15:10,多云,101020900,松江
9999.0,0.0,东南风,3级,14.2,67.0,,12.1,2024-03-27 16:10,多云,101020900,松江
9999.0,0.0,东南风,3级,13.4,71.0,,10.8,2024-03-27 17:05,阴,101020900,松江
9999.0,0.0,东南风,3级,12.8,76.0,,10.6,2024-03-27 18:05,阴,101020900,松江
9999.0,0.0,东南风,3级,12.4,79.0,,9.7,2024-03-27 19:10,阴,101020900,松江
9999.0,0.0,东南风,3级,12.5,79.0,,10.0,2024-03-27 20:10,阴,101020900,松江
9999.0,0.0,东南风,3级,12.5,79.0,,10.6,2024-03-27 21:10,阴,101020900,松江
9999.0,0.0,东南风,3级,12.6,79.0,,10.7,2024-03-27 22:05,阴,101020900,松江
9999.0,0.0,东南风,微风,12.7,80.0,,11.5,2024-03-27 23:05,阴,101020900,松江
9999.0,0.0,东南风,微风,12.7,81.0,,11.2,2024-03-28 00:05,阴,101020900,松江
9999.0,0.0,东南风,微风,12.8,82.0,,11.9,2024-03-28 01:05,阴,101020900,松江
9999.0,0.3,东南风,微风,12.5,89.0,,12.1,2024-03-28 02:10,小雨,101020900,松江
9999.0,0.2,9999,微风,12.6,92.0,,13.3,2024-03-28 03:10,小雨,101020900,松江
9999.0,7.8,东南风,微风,12.0,96.0,,11.7,2024-03-28 04:10,大雨,101020900,松江
9999.0,0.5,东北风,微风,12.1,97.0,,12.3,2024-03-28 05:05,小雨,101020900,松江
9999.0,0.8,西北风,微风,12.1,97.0,,12.3,2024-03-28 06:10,小雨,101020900,松江
9999.0,5.5,西北风,微风,12.0,97.0,,11.0,2024-03-28 07:10,中雨,101020900,松江
9999.0,5.2,东北风,微风,12.2,97.0,,11.7,2024-03-28 08:10,中雨,101020900,松江
9999.0,2.6,西北风,微风,12.5,96.0,,11.4,2024-03-28 09:10,中雨,101020900,松江
9999.0,0.3,西北风,微风,12.9,94.0,,11.9,2024-03-28 10:10,小雨,101020900,松江
9999.0,0.0,西北风,微风,13.3,92.0,,12.8,2024-03-28 11:10,阴,101020900,松江
9999.0,0.0,西北风,微风,15.7,59.0,,15.5,2024-03-27 12:10,多云,101021200,徐汇
9999.0,0.0,东北风,微风,16.7,51.0,,16.3,2024-03-27 13:05,多云,101021200,徐汇
9999.0,0.0,东北风,微风,16.2,55.0,,16.2,2024-03-27 14:05,多云,101021200,徐汇
9999.0,0.0,东北风,微风,16.6,57.0,,16.4,2024-03-27 15:05,多云,101021200,徐汇
9999.0,0.0,西北风,微风,14.8,63.0,,14.9,2024-03-27 16:10,多云,101021200,徐汇
9999.0,0.0,9999,微风,14.2,67.0,,14.5,2024-03-27 17:05,阴,101021200,徐汇
9999.0,0.0,西北风,微风,13.1,71.0,,13.0,2024-03-27 18:05,阴,101021200,徐汇
9999.0,0.0,西南风,微风,12.8,73.0,,12.6,2024-03-27 19:05,阴,101021200,徐汇
9999.0,0.0,西南风,微风,12.8,73.0,,12.7,2024-03-27 20:05,阴,101021200,徐汇
9999.0,0.0,西南风,微风,12.7,75.0,,12.9,2024-03-27 21:05,阴,101021200,徐汇
9999.0,0.0,东北风,微风,12.8,77.0,,12.9,2024-03-27 22:05,阴,101021200,徐汇
9999.0,0.0,西北风,微风,12.8,77.0,,12.9,2024-03-27 23:05,阴,101021200,徐汇
9999.0,0.0,东南风,微风,13.0,78.0,,13.0,2024-03-28 00:05,阴,101021200,徐汇
9999.0,0.4,东北风,微风,12.7,87.0,,13.1,2024-03-28 01:05,小雨,101021200,徐汇
9999.0,2.6,东北风,微风,12.2,91.0,,12.6,2024-03-28 02:05,中雨,101021200,徐汇
9999.0,0.5,9999,微风,12.2,95.0,,13.0,2024-03-28 03:05,小雨,101021200,徐汇
9999.0,5.8,东北风,微风,12.1,95.0,,12.4,2024-03-28 04:05,中雨,101021200,徐汇
9999.0,1.0,9999,微风,12.2,95.0,,13.0,2024-03-28 05:05,小雨,101021200,徐汇
9999.0,0.0,9999,微风,12.4,96.0,,13.3,2024-03-28 06:05,阴,101021200,徐汇
9999.0,4.1,9999,微风,12.5,96.0,,13.5,2024-03-28 07:05,中雨,101021200,徐汇
9999.0,4.7,西北风,微风,12.3,95.0,,13.0,2024-03-28 08:05,中雨,101021200,徐汇
9999.0,4.1,西北风,微风,12.5,95.0,,13.2,2024-03-28 09:05,中雨,101021200,徐汇
9999.0,0.2,9999,微风,12.8,94.0,,13.7,2024-03-28 10:10,小雨,101021200,徐汇
9999.0,0.1,西南风,微风,13.1,92.0,,13.8,2024-03-28 11:05,小雨,101021200,徐汇
9999.0,0.0,西南风,微风,20.5,40.0,,19.3,2024-03-27 12:55,多云,101030100,天津
9999.0,0.0,西南风,3级,20.8,40.0,,19.0,2024-03-27 13:55,多云,101030100,天津
9999.0,0.0,西南风,微风,20.5,41.0,,19.8,2024-03-27 14:55,多云,101030100,天津
1010.0,0.0,西北风,微风,18.5,55.0,,18.8,2024-03-27 16:00,多云,101030100,天津
9999.0,0.0,东南风,微风,16.2,65.0,,16.2,2024-03-27 17:55,多云,101030100,天津
9999.0,0.0,东北风,微风,15.5,68.0,,14.7,2024-03-27 18:55,多云,101030100,天津
9999.0,0.0,东南风,微风,14.8,71.0,,15.0,2024-03-27 19:55,多云,101030100,天津
9999.0,0.0,东南风,微风,14.9,71.0,,14.4,2024-03-27 20:55,多云,101030100,天津
9999.0,0.0,西南风,微风,15.2,70.0,,14.9,2024-03-27 21:50,多云,101030100,天津
9999.0,0.0,西南风,微风,14.7,73.0,,14.5,2024-03-27 22:55,晴,101030100,天津
9999.0,0.0,西北风,微风,14.8,72.0,,14.8,2024-03-27 23:55,晴,101030100,天津
9999.0,0.0,西北风,微风,13.8,75.0,,13.9,2024-03-28 00:55,晴,101030100,天津
9999.0,0.0,西北风,微风,13.5,76.0,,13.8,2024-03-28 01:55,晴,101030100,天津
9999.0,0.0,西北风,微风,13.6,58.0,,12.6,2024-03-28 02:55,晴,101030100,天津
9999.0,0.0,西北风,微风,13.3,23.0,,10.6,2024-03-28 03:55,晴,101030100,天津
9999.0,0.0,西北风,微风,12.9,15.0,,10.4,2024-03-28 04:55,晴,101030100,天津
9999.0,0.0,东北风,微风,12.4,13.0,,9.6,2024-03-28 05:55,晴,101030100,天津
9999.0,0.0,西北风,微风,11.4,14.0,,8.1,2024-03-28 06:55,晴,101030100,天津
9999.0,0.0,西北风,微风,11.6,12.0,,8.5,2024-03-28 07:55,晴,101030100,天津
9999.0,0.0,西北风,微风,12.2,9.0,,9.0,2024-03-28 08:55,晴,101030100,天津
9999.0,0.0,西北风,微风,12.8,8.0,,9.9,2024-03-28 09:55,晴,101030100,天津
9999.0,0.0,西南风,微风,13.7,9.0,,10.4,2024-03-28 10:55,晴,101030100,天津
9999.0,0.0,西北风,3级,14.3,8.0,,10.5,2024-03-28 11:55,晴,101030100,天津
9999.0,0.0,西南风,3级,20.5,43.0,,18.5,2024-03-27 12:55,多云,101030400,东丽
9999.0,0.0,西南风,3级,20.6,42.0,,18.8,2024-03-27 13:55,多云,101030400,东丽
9999.0,0.0,西南风,4级,20.7,40.0,,17.6,2024-03-27 14:55,多云,101030400,东丽
1010.0,0.0,西北风,3级,17.1,62.0,,15.7,2024-03-27 16:00,多云,101030400,东丽
9999.0,0.0,东北风,微风,15.8,66.0,,15.1,2024-03-27 17:55,多云,101030400,东丽
9999.0,0.0,东北风,微风,14.8,73.0,,14.9,2024-03-27 18:55,多云,101030400,东丽
9999.0,0.0,西南风,微风,13.8,77.0,,14.1,2024-03-27 19:55,多云,101030400,东丽
9999.0,0.0,东南风,微风,13.9,77.0,,13.2,2024-03-27 20:55,多云,101030400,东丽
9999.0,0.0,西南风,微风,14.9,72.0,,14.2,2024-03-27 21:50,多云,101030400,东丽
9999.0,0.0,西南风,微风,14.9,72.0,,14.1,2024-03-27 22:55,晴,101030400,东丽
9999.0,0.0,西北风,微风,13.9,75.0,,12.7,2024-03-27 23:55,晴,101030400,东丽
9999.0,0.0,东北风,微风,12.6,83.0,,12.7,2024-03-28 00:55,晴,101030400,东丽
9999.0,0.0,西北风,微风,12.2,86.0,,12.3,2024-03-28 01:55,晴,101030400,东丽
9999.0,0.0,西北风,3级,12.6,73.0,,10.7,2024-03-28 02:55,晴,101030400,东丽
9999.0,0.0,西北风,3级,12.7,28.0,,9.5,2024-03-28 03:55,晴,101030400,东丽
9999.0,0.0,西北风,3级,12.5,17.0,,8.2,2024-03-28 04:55,晴,101030400,东丽
9999.0,0.0,西北风,3级,11.2,18.0,,7.4,2024-03-28 05:55,晴,101030400,东丽
9999.0,0.0,西北风,3级,10.5,19.0,,5.9,2024-03-28 06:55,晴,101030400,东丽
9999.0,0.0,西北风,4级,11.2,13.0,,5.9,2024-03-28 07:55,晴,101030400,东丽
9999.0,0.0,西北风,4级,11.7,11.0,,6.2,2024-03-28 08:55,晴,101030400,东丽
9999.0,0.0,西北风,4级,12.4,10.0,,6.8,2024-03-28 09:55,晴,101030400,东丽
1010.0,0.0,西北风,微风,13.6,10.0,,8.7,2024-03-28 11:00,晴,101030400,东丽
1011.0,0.0,西南风,4级,20.3,46.0,,17.0,2024-03-27 12:00,多云,101030500,西青
9999.0,0.0,西南风,4级,21.3,41.0,,17.4,2024-03-27 13:55,多云,101030500,西青
9999.0,0.0,西北风,4级,20.4,44.0,,17.7,2024-03-27 14:55,多云,101030500,西青
1010.0,0.0,西北风,3级,17.9,59.0,,16.0,2024-03-27 16:00,多云,101030500,西青
9999.0,0.0,东南风,3级,16.6,64.0,,14.4,2024-03-27 17:55,多云,101030500,西青
9999.0,0.0,东北风,微风,15.9,65.0,,16.0,2024-03-27 18:55,多云,101030500,西青
9999.0,0.0,东南风,微风,14.3,73.0,,14.0,2024-03-27 19:55,多云,101030500,西青
9999.0,0.0,西南风,微风,13.7,76.0,,12.8,2024-03-27 20:55,多云,101030500,西青
9999.0,0.0,西南风,微风,14.9,72.0,,14.1,2024-03-27 21:50,多云,101030500,西青
9999.0,0.0,西南风,微风,15.0,72.0,,14.2,2024-03-27 22:55,晴,101030500,西青
9999.0,0.0,东北风,微风,12.5,81.0,,12.4,2024-03-27 23:55,晴,101030500,西青
9999.0,0.0,西南风,微风,11.8,83.0,,11.7,2024-03-28 00:55,晴,101030500,西青
1010.0,0.0,西北风,微风,11.8,84.0,,11.9,2024-03-28 02:00,晴,101030500,西青
9999.0,0.0,西北风,3级,12.4,36.0,,8.9,2024-03-28 03:55,晴,101030500,西青
9999.0,0.0,东北风,3级,12.0,22.0,,8.5,2024-03-28 04:55,晴,101030500,西青
9999.0,0.0,西北风,3级,11.2,18.0,,6.7,2024-03-28 05:55,晴,101030500,西青
9999.0,0.0,东北风,3级,10.5,18.0,,6.3,2024-03-28 06:55,晴,101030500,西青
9999.0,0.0,东北风,3级,11.0,14.0,,6.1,2024-03-28 07:55,晴,101030500,西青
9999.0,0.0,东北风,4级,11.9,12.0,,6.1,2024-03-28 08:55,晴,101030500,西青
9999.0,0.0,东北风,5级,12.2,10.0,,5.4,2024-03-28 09:55,晴,101030500,西青
1010.0,0.0,西北风,4级,13.8,9.0,,8.1,2024-03-28 11:00,晴,101030500,西青
9999.0,0.0,西南风,3级,20.5,45.0,,18.0,2024-03-27 12:55,多云,101030600,北辰
9999.0,0.0,西南风,3级,20.9,43.0,,19.4,2024-03-27 13:55,多云,101030600,北辰
1010.0,0.0,西北风,3级,17.3,59.0,,15.6,2024-03-27 15:00,多云,101030600,北辰
1011.0,0.0,西北风,微风,16.9,61.0,,15.7,2024-03-27 16:00,多云,101030600,北辰
9999.0,0.0,东南风,微风,14.7,67.0,,13.5,2024-03-27 17:55,多云,101030600,北辰
9999.0,0.0,东北风,微风,13.9,71.0,,12.9,2024-03-27 18:55,多云,101030600,北辰
9999.0,0.0,东北风,微风,11.7,80.0,,11.6,2024-03-27 19:55,多云,101030600,北辰
9999.0,0.0,西南风,微风,13.1,77.0,,12.3,2024-03-27 20:55,多云,101030600,北辰
9999.0,0.0,西南风,微风,15.2,69.0,,14.4,2024-03-27 21:50,多云,101030600,北辰
9999.0,0.0,西北风,微风,13.8,73.0,,13.0,2024-03-27 22:55,晴,101030600,北辰
9999.0,0.0,西北风,微风,12.0,84.0,,11.8,2024-03-27 23:55,晴,101030600,北辰
9999.0,0.0,西北风,微风,11.5,86.0,,11.0,2024-03-28 00:55,晴,101030600,北辰
1010.0,0.0,西北风,微风,10.9,88.0,,10.5,2024-03-28 02:00,晴,101030600,北辰
9999.0,0.0,西北风,3级,12.5,20.0,,8.1,2024-03-28 03:55,晴,101030600,北辰
9999.0,0.0,西北风,3级,12.0,16.0,,8.4,2024-03-28 04:55,晴,101030600,北辰
9999.0,0.0,东北风,3级,10.4,19.0,,6.6,2024-03-28 05:55,晴,101030600,北辰
9999.0,0.0,东北风,3级,10.1,18.0,,6.1,2024-03-28 06:55,晴,101030600,北辰
9999.0,0.0,西北风,4级,11.1,12.0,,5.9,2024-03-28 07:55,晴,101030600,北辰
9999.0,0.0,西北风,3级,11.7,10.0,,6.9,2024-03-28 08:55,晴,101030600,北辰
9999.0,0.0,西北风,4级,12.3,9.0,,6.6,2024-03-28 09:55,晴,101030600,北辰
1010.0,0.0,西北风,微风,13.4,8.0,,8.4,2024-03-28 11:00,晴,101030600,北辰
1012.0,0.0,东南风,微风,14.3,66.0,,11.2,2024-03-27 12:00,晴,101030700,宁河
1012.0,0.0,东南风,4级,14.5,62.0,,10.8,2024-03-27 13:00,晴,101030700,宁河
1010.0,0.0,东南风,3级,15.9,57.0,,13.6,2024-03-27 15:00,多云,101030700,宁河
1010.0,0.0,西北风,4级,15.6,64.0,,12.6,2024-03-27 16:00,多云,101030700,宁河
9999.0,0.0,西北风,微风,15.1,67.0,,15.4,2024-03-27 17:55,多云,101030700,宁河
9999.0,0.0,东南风,微风,14.2,71.0,,12.6,2024-03-27 18:55,多云,101030700,宁河
9999.0,0.0,9999,微风,13.3,74.0,,13.8,2024-03-27 19:55,多云,101030700,宁河
9999.0,0.0,东南风,微风,12.7,78.0,,11.7,2024-03-27 20:55,多云,101030700,宁河
9999.0,0.0,西北风,微风,11.5,83.0,,11.2,2024-03-27 21:50,多云,101030700,宁河
9999.0,0.0,东北风,微风,10.3,89.0,,9.4,2024-03-27 22:55,多云,101030700,宁河
9999.0,0.0,西北风,微风,10.7,93.0,,9.4,2024-03-27 23:55,多云,101030700,宁河
9999.0,2.8,西南风,微风,10.8,93.0,,9.6,2024-03-28 00:55,中雨,101030700,宁河
1009.0,0.0,西南风,3级,10.3,93.0,,8.2,2024-03-28 02:00,多云,101030700,宁河
9999.0,0.0,西北风,4级,11.0,30.0,,5.2,2024-03-28 03:50,多云,101030700,宁河
9999.0,0.0,西北风,5级,10.7,22.0,,2.4,2024-03-28 04:55,多云,101030700,宁河
9999.0,0.0,西北风,3级,9.1,31.0,,4.3,2024-03-28 05:55,多云,101030700,宁河
9999.0,0.0,西北风,3级,8.4,35.0,,4.4,2024-03-28 06:55,多云,101030700,宁河
9999.0,0.0,西北风,4级,9.7,28.0,,4.3,2024-03-28 07:55,多云,101030700,宁河
9999.0,0.0,西北风,5级,10.1,22.0,,3.5,2024-03-28 08:55,多云,101030700,宁河
9999.0,0.0,西北风,6级,10.5,19.0,,1.8,2024-03-28 09:55,多云,101030700,宁河
1010.0,0.0,西北风,5级,11.7,16.0,,3.5,2024-03-28 11:00,晴,101030700,宁河
1012.0,0.0,西南风,4级,19.5,48.0,,15.7,2024-03-27 12:00,多云,101030900,静海
1011.0,0.0,西南风,4级,20.2,45.0,,17.4,2024-03-27 13:00,多云,101030900,静海
1010.0,0.0,西南风,微风,20.9,44.0,,18.3,2024-03-27 14:00,多云,101030900,静海
1010.0,0.0,西南风,3级,20.4,44.0,,18.4,2024-03-27 15:00,多云,101030900,静海
1010.0,0.0,西北风,4级,18.6,56.0,,15.7,2024-03-27 16:00,多云,101030900,静海
1010.0,0.0,东北风,微风,17.6,62.0,,17.6,2024-03-27 17:00,多云,101030900,静海
1009.0,0.0,东南风,微风,17.4,64.0,,16.6,2024-03-27 18:00,多云,101030900,静海
1010.0,0.0,西南风,微风,15.8,68.0,,16.2,2024-03-27 20:00,多云,101030900,静海
1010.0,0.0,西南风,微风,15.6,69.0,,14.8,2024-03-27 21:00,多云,101030900,静海
9999.0,0.0,西北风,微风,13.6,77.0,,13.6,2024-03-27 22:55,晴,101030900,静海
9999.0,0.0,西北风,微风,13.8,77.0,,13.3,2024-03-27 23:55,晴,101030900,静海
9999.0,0.0,西北风,微风,12.7,81.0,,12.3,2024-03-28 00:55,晴,101030900,静海
1010.0,0.0,西南风,微风,12.8,81.0,,12.9,2024-03-28 02:00,晴,101030900,静海
1010.0,0.0,东北风,微风,12.6,80.0,,11.7,2024-03-28 03:00,晴,101030900,静海
1010.0,0.0,西北风,微风,12.4,58.0,,10.5,2024-03-28 04:00,晴,101030900,静海
1010.0,0.0,西北风,微风,11.6,48.0,,10.0,2024-03-28 05:00,晴,101030900,静海
1010.0,0.0,西北风,微风,11.3,32.0,,9.2,2024-03-28 06:00,晴,101030900,静海
1011.0,0.0,东北风,3级,11.0,18.0,,6.9,2024-03-28 08:00,晴,101030900,静海
1011.0,0.0,西北风,3级,11.7,14.0,,7.0,2024-03-28 09:00,晴,101030900,静海
1010.0,0.0,西北风,3级,14.0,11.0,,10.0,2024-03-28 11:00,晴,101030900,静海
1012.0,0.0,东南风,3级,15.1,67.0,,13.2,2024-03-27 12:00,多云,101031100,滨海新区
1011.0,0.0,东南风,3级,12.5,71.0,,9.5,2024-03-27 13:00,多云,101031100,滨海新区
1011.0,0.0,东南风,3级,13.0,70.0,,10.6,2024-03-27 14:00,多云,101031100,滨海新区
1010.0,0.0,西南风,3级,20.4,40.0,,17.6,2024-03-27 15:00,多云,101031100,滨海新区
1009.0,0.0,西南风,5级,18.7,44.0,,13.9,2024-03-27 16:00,多云,101031100,滨海新区
1010.0,0.0,西北风,3级,15.9,64.0,,13.9,2024-03-27 17:00,多云,101031100,滨海新区
1010.0,0.0,东北风,微风,15.2,66.0,,14.1,2024-03-27 18:00,多云,101031100,滨海新区
1010.0,0.0,东南风,微风,14.5,70.0,,13.8,2024-03-27 19:00,多云,101031100,滨海新区
1010.0,0.0,西南风,微风,12.7,78.0,,11.7,2024-03-27 20:00,多云,101031100,滨海新区
1010.0,0.0,西南风,微风,12.6,78.0,,11.5,2024-03-27 21:00,多云,101031100,滨海新区
9999.0,0.0,西南风,3级,14.6,71.0,,12.9,2024-03-27 22:55,多云,101031100,滨海新区
9999.0,0.0,西北风,4级,11.8,81.0,,7.1,2024-03-27 23:55,多云,101031100,滨海新区
9999.0,0.0,西北风,微风,11.1,91.0,,10.3,2024-03-28 00:55,多云,101031100,滨海新区
1010.0,0.0,西南风,微风,10.9,93.0,,9.8,2024-03-28 02:00,多云,101031100,滨海新区
1009.0,0.0,西北风,3级,12.1,58.0,,9.2,2024-03-28 03:00,多云,101031100,滨海新区
1008.0,0.0,西北风,4级,11.7,31.0,,7.0,2024-03-28 04:00,多云,101031100,滨海新区
1009.0,0.0,西北风,3级,11.1,22.0,,6.3,2024-03-28 05:00,多云,101031100,滨海新区
1009.0,0.0,西北风,4级,10.8,17.0,,4.2,2024-03-28 06:00,多云,101031100,滨海新区
1009.0,0.0,西北风,5级,10.2,19.0,,3.4,2024-03-28 07:00,多云,101031100,滨海新区
1009.0,0.0,西北风,4级,10.5,20.0,,5.4,2024-03-28 08:00,多云,101031100,滨海新区
1010.0,0.0,西北风,5级,10.7,16.0,,3.6,2024-03-28 09:00,多云,101031100,滨海新区
1010.0,0.0,西北风,4级,12.4,13.0,,6.1,2024-03-28 11:00,晴,101031100,滨海新区
9999.0,0.0,东北风,微风,10.7,71.0,,9.5,2024-03-27 12:55,多云,101031400,蓟县
9999.0,0.0,东北风,微风,11.7,74.0,,11.5,2024-03-27 13:55,多云,101031400,蓟县
9999.0,0.0,东南风,微风,11.5,72.0,,10.3,2024-03-27 14:55,多云,101031400,蓟县
9999.0,0.0,东南风,微风,10.6,88.0,,10.4,2024-03-27 15:55,多云,101031400,蓟县
9999.0,0.3,东南风,微风,10.2,95.0,,8.9,2024-03-27 16:55,小雨,101031400,蓟县
9999.0,0.7,东南风,微风,10.1,96.0,,9.2,2024-03-27 17:55,小雨,101031400,蓟县
9999.0,0.1,西南风,微风,9.3,96.0,,8.7,2024-03-27 18:55,小雨,101031400,蓟县
9999.0,0.0,东北风,微风,9.7,97.0,,9.3,2024-03-27 19:55,多云,101031400,蓟县
9999.0,0.0,西北风,微风,8.8,98.0,,8.2,2024-03-27 20:55,多云,101031400,蓟县
9999.0,0.0,9999,微风,9.5,99.0,,9.7,2024-03-27 21:50,多云,101031400,蓟县
9999.0,0.0,西南风,微风,10.0,99.0,,9.6,2024-03-27 22:55,多云,101031400,蓟县
9999.0,0.0,西南风,微风,10.2,99.0,,9.2,2024-03-27 23:55,多云,101031400,蓟县
9999.0,0.0,西南风,微风,9.9,98.0,,8.6,2024-03-28 00:55,多云,101031400,蓟县
9999.0,0.0,西南风,微风,10.2,92.0,,9.0,2024-03-28 01:55,晴,101031400,蓟县
9999.0,0.0,西北风,3级,12.2,44.0,,9.1,2024-03-28 02:55,晴,101031400,蓟县
9999.0,0.0,西北风,3级,11.3,22.0,,7.4,2024-03-28 03:55,晴,101031400,蓟县
9999.0,0.0,西北风,微风,10.4,19.0,,7.0,2024-03-28 04:55,晴,101031400,蓟县
9999.0,0.0,西北风,3级,9.7,14.0,,5.5,2024-03-28 05:55,晴,101031400,蓟县
9999.0,0.0,西北风,3级,8.9,15.0,,4.5,2024-03-28 06:55,晴,101031400,蓟县
9999.0,0.0,西北风,微风,8.9,17.0,,5.1,2024-03-28 07:55,晴,101031400,蓟县
9999.0,0.0,西北风,3级,9.1,14.0,,4.2,2024-03-28 08:55,晴,101031400,蓟县
9999.0,0.0,西北风,3级,10.1,12.0,,5.2,2024-03-28 09:55,晴,101031400,蓟县
9999.0,0.0,西北风,3级,11.2,11.0,,6.3,2024-03-28 10:55,晴,101031400,蓟县
9999.0,0.0,西北风,4级,12.0,10.0,,5.7,2024-03-28 11:55,晴,101031400,蓟县
9999.0,0.0,西南风,微风,19.0,61.0,,19.8,2024-03-27 12:05,-,101040400,南川
9999.0,0.0,东北风,微风,18.6,63.0,,19.1,2024-03-27 13:05,-,101040400,南川
9999.0,0.0,东北风,微风,18.5,62.0,,19.0,2024-03-27 14:05,-,101040400,南川
9999.0,0.0,东南风,微风,20.3,57.0,,21.4,2024-03-27 15:05,-,101040400,南川
9999.0,0.0,东北风,微风,21.0,55.0,,21.8,2024-03-27 16:05,-,101040400,南川
9999.0,0.0,东南风,微风,20.0,59.0,,20.5,2024-03-27 17:05,-,101040400,南川
9999.0,0.0,东北风,微风,19.3,60.0,,20.2,2024-03-27 18:05,-,101040400,南川
9999.0,0.1,东南风,微风,17.7,71.0,,18.7,2024-03-27 19:05,小雨,101040400,南川
9999.0,0.0,西南风,微风,18.1,69.0,,17.8,2024-03-27 20:05,-,101040400,南川
9999.0,5.5,9999,微风,15.6,91.0,,17.1,2024-03-27 21:05,中雨,101040400,南川
956.0,2.9,东南风,微风,15.2,94.0,,16.2,2024-03-27 22:00,中雨,101040400,南川
9999.0,0.4,西南风,微风,15.0,100.0,,16.2,2024-03-27 23:05,小雨,101040400,南川
9999.0,0.0,9999,微风,14.9,100.0,,16.5,2024-03-28 00:05,-,101040400,南川
9999.0,0.0,西南风,微风,14.3,100.0,,15.1,2024-03-28 01:05,-,101040400,南川
9999.0,0.0,东南风,微风,14.0,99.0,,15.2,2024-03-28 02:05,-,101040400,南川
9999.0,0.0,东南风,微风,13.8,97.0,,14.8,2024-03-28 03:05,-,101040400,南川
9999.0,0.0,9999,微风,13.6,98.0,,14.9,2024-03-28 04:05,-,101040400,南川
